	userId	movieId	rating	timest
8064	85	855	3	879827989
60281	711	58	4	879993028
80969	916	5	3	880845099
70077	85	316	3	893110061
88648	85	745	3	879829021
86385	648	526	3	884368232
31010	467	1016	4	879532671
59268	217	385	2	889069808
90815	830	399	5	891561999
74355	906	475	3	879435253
72909	447	200	3	878855963
3850	123	275	4	879873726
87881	117	249	4	880125911
17232	268	472	1	875743335
56350	779	411	3	875999002
88820	916	1074	3	880844985
11549	387	183	4	886480206
85765	897	208	5	879991037
19545	160	864	1	876770673
13073	239	1056	5	889180041
80504	533	192	3	879438486
56446	734	111	3	891025993
66144	801	294	5	890332748
49205	373	22	5	877098919
37294	452	482	5	885544110
86109	276	696	2	874786632
84737	906	823	3	879435664
67419	884	165	3	876859070
31967	222	284	3	877563462
57889	758	26	4	881977108
95544	484	95	4	891195773
17281	63	306	3	875746948
17990	161	508	2	891171657
84616	497	55	3	879310705
96834	682	804	3	888521740
20576	216	122	5	881432488
81935	18	604	5	880129731
78406	829	462	4	881698976
27432	58	171	5	884663379
12172	13	716	4	882141393
62343	653	425	2	880606619
36564	537	235	1	886030317
86854	650	585	1	891387979
52766	222	402	4	878185044
42096	496	1614	3	876070690
54184	104	50	5	888465972
65148	85	630	3	879453623
25989	416	225	1	876697330
93927	790	328	3	884461023
49946	94	1110	4	891722801
78869	936	508	3	886832282
26147	416	347	4	893214333
99383	527	526	5	879456312
50121	6	153	4	883603013
82879	605	135	5	879424369
48197	384	302	5	891273509
88193	749	930	3	878849558
78240	250	183	4	878091870
62751	846	239	4	883947694
26866	506	50	5	878044852
95543	417	191	5	879647498
19914	350	193	4	882347653
17480	339	159	3	891034681
28534	373	144	3	877098949
25555	149	302	4	883512623
91	87	1016	4	879876194
65041	911	168	4	892838676
16838	44	470	3	878348499
23211	293	89	5	888905582
36612	590	864	1	879439567
39058	118	800	4	875385280
58808	621	578	5	874964604
99364	655	649	3	888685989
24889	493	96	4	884130793
20653	456	210	3	881374849
52188	444	245	4	891979402
82628	805	346	4	883766007
43218	296	480	5	884197068
7887	301	152	3	882077285
2190	201	853	4	884114635
57734	378	623	3	880333168
58795	425	343	3	890346517
36177	66	294	4	883601089
64232	98	988	1	880498668
92825	257	1137	5	882049896
43901	496	356	2	876070764
7431	22	403	5	878887810
85528	617	74	5	883788859
77937	291	747	4	875087290
81628	893	151	4	874829427
68825	868	449	3	877113540
39086	474	1016	3	887915567
73573	916	4	4	880844395
98100	934	196	5	891191108
12541	59	431	4	888205534
98221	727	92	2	883710806
4110	118	433	5	875384793
84146	756	30	4	874827283
17156	391	47	4	877399301
30379	42	471	4	881105505
2292	60	604	4	883327997
71985	495	498	3	888633165
31266	548	311	3	891042194
22645	361	59	4	879440652
76403	869	13	3	884491199
81072	655	676	2	887426665
12473	13	290	4	882141814
51126	328	778	3	885047822
15673	194	616	3	879523243
71489	422	567	3	879744218
21155	425	678	1	878737593
92287	763	190	4	878917384
21871	43	1054	3	884029658
38285	398	1020	3	875659843
43989	323	50	5	878739137
60048	712	378	4	874730370
7535	6	131	5	883602048
64235	601	455	4	876347148
52882	389	671	5	880087516
11653	194	44	4	879524007
21341	385	81	3	879442028
58726	393	1016	5	887744688
98005	932	1035	4	891251869
63071	429	28	3	882385636
74745	630	11	5	885668028
7635	308	515	3	887737536
95768	666	211	4	880139382
65140	880	235	3	880166990
45013	561	405	2	885809313
34952	515	271	4	887658844
17948	445	919	1	891200233
54048	313	465	3	891030096
70487	550	181	5	883425283
36221	18	125	3	880131004
79299	846	178	4	883947630
54489	495	132	4	888632916
53856	624	150	4	879792493
48025	508	229	2	883777346
87639	394	795	2	881059103
77673	106	100	3	881449487
19226	270	181	4	876954036
85290	576	471	4	886986237
38776	543	165	4	874863436
40428	181	263	1	878961709
42739	341	872	4	890757841
45753	7	551	1	892131978
35872	455	197	5	879111057
80138	839	258	4	875751411
52384	409	404	2	881109019
19377	354	479	4	891217249
69661	451	326	4	879012431
25911	346	38	3	874950993
86903	303	173	5	879466604
13703	164	823	4	889402225
91717	933	164	2	874854461
95648	846	526	4	883947960
25591	361	639	4	879440652
79066	582	919	5	882961540
9733	303	186	4	879467105
13776	178	96	4	882826782
8255	92	552	3	875907078
84336	529	991	1	882535639
43727	497	1228	2	879362569
36875	581	847	3	879641787
51846	655	684	3	887473965
37102	81	591	5	876534124
61444	880	54	3	880242503
40993	477	553	5	875941155
70422	374	1197	4	880393892
43670	64	91	4	889739733
72470	889	97	3	880178748
61246	405	860	1	885548435
82221	622	541	2	882592781
7445	365	1017	4	891304213
74505	344	408	5	884814532
7215	269	137	4	891446193
98534	722	121	5	891281182
66937	404	750	3	883790750
20459	349	20	5	879465642
83365	889	13	4	880177179
99329	896	692	4	887159173
60931	430	300	3	877225239
41830	374	322	4	880392482
72977	901	578	3	877131961
4444	296	544	4	884196938
74795	474	650	4	887925187
47156	270	665	4	876956419
67544	868	98	4	877103371
27001	436	159	4	887770192
68572	713	327	2	888882085
2595	229	313	2	891631948
96776	929	589	5	880817708
90753	889	147	3	880176926
34468	452	187	3	875265265
19895	455	755	3	879112189
57148	772	678	4	877533546
40395	354	81	3	891217249
59425	749	755	4	878848866
87162	892	763	2	886609726
42630	276	1267	4	874791102
55574	429	378	3	882386916
3862	303	549	3	879484846
96808	897	405	5	879993042
21852	429	569	2	882387506
32481	495	742	5	888632888
6752	222	1089	1	877563659
19588	44	245	4	878340887
66704	458	1226	2	886396910
78764	864	72	4	888891288
67263	654	153	4	887864414
8751	94	144	3	891721168
25002	253	1016	3	891628094
73640	910	508	4	880821349
51177	395	215	5	883763768
91367	892	484	5	886607568
6216	240	300	3	885775563
22722	378	845	3	880044419
68824	937	285	4	876769436
57679	849	928	5	879695153
42817	460	458	2	882911603
94502	825	252	5	880757103
3060	43	26	5	883954901
21452	266	268	4	892256828
71300	882	82	5	879867885
31754	574	300	4	891279012
36433	457	8	5	882397734
90220	813	270	5	883752380
23599	189	105	2	893264865
28773	417	1210	2	879649044
8270	124	157	2	890287936
13418	212	179	1	879304010
77307	528	845	3	886812857
11922	282	338	3	879949468
77611	670	191	4	877975731
76807	622	195	5	882591938
57608	848	481	3	887038527
9541	113	976	5	875936424
9211	148	169	5	877020297
42824	314	470	3	877889770
20371	412	508	4	879716962
40948	469	215	4	879523802
76802	892	820	3	886611079
8887	313	182	4	891013773
13441	385	290	3	879440674
29765	460	302	4	882910837
80111	523	257	5	883700187
79895	881	451	1	876539186
46707	453	12	5	877553813
88886	682	143	3	888523115
70099	795	705	4	883250829
93923	682	403	3	888517792
34048	497	1419	2	879362638
67980	465	48	3	883530313
80676	453	257	3	877552590
71044	435	1069	4	884131489
44561	664	81	5	876524474
13871	385	503	3	879443217
20504	301	42	4	882075743
48265	727	259	4	883708265
55304	521	95	3	885253266
62816	176	876	3	886047375
64469	760	204	4	875668105
4013	5	445	3	875720744
59897	538	223	4	877107700
91294	158	70	4	880135118
40134	85	606	4	886282959
67268	782	1380	2	891500150
32145	280	174	3	891700588
93090	901	88	5	877132604
58944	778	204	4	890726518
26789	437	781	4	880143263
51983	62	81	4	879375323
95719	305	242	5	886307828
40543	498	186	4	881960591
57551	298	419	5	884182774
9915	128	151	3	879968921
53361	655	632	3	887523224
64997	871	947	2	888193177
89742	864	404	4	888890316
63052	479	95	4	879461818
90480	939	280	5	880261291
7885	200	33	4	884129602
35617	615	1021	5	879448119
95964	109	871	2	880572350
27974	3	355	3	889237247
23117	94	190	5	885870231
78814	655	503	3	887523477
25685	206	748	4	888179833
42162	422	260	3	875129668
76976	479	203	3	879460893
55612	756	423	3	874830675
8702	327	650	4	887745699
13731	268	206	3	875309232
13557	222	1179	1	881060550
93520	6	539	2	883681433
7892	13	243	3	882140966
23425	318	24	4	884495132
99685	820	751	1	887955180
12032	348	276	3	886523456
33138	342	866	1	875318585
40669	472	68	5	892791017
21978	234	630	2	892334141
90138	272	134	5	879455176
75925	927	1229	3	879197198
20735	145	242	5	875269755
61916	871	177	5	888193336
40336	506	73	4	874873703
55894	776	443	3	892920290
69075	892	12	5	886608022
77427	416	924	5	893212623
97502	758	315	5	883793836
79211	389	371	4	880088309
35460	263	194	5	891298107
2106	178	209	4	882826944
19044	222	222	4	877563462
20031	178	260	1	886678700
72368	890	489	4	882402826
6087	201	357	4	884111217
41413	586	156	4	884064459
61765	280	218	4	891701474
2028	178	282	3	882823978
59321	648	931	2	882212609
7619	87	796	4	879877280
6924	49	258	2	888065895
10090	210	484	4	887736070
79943	527	508	3	879456363
91152	823	231	3	878439337
44623	426	50	4	879442226
99571	894	166	4	882404306
56831	666	423	3	880139381
13696	158	593	4	880134261
61908	541	542	1	884046888
6464	188	210	4	875071891
57377	90	97	5	891383987
47569	169	50	5	891359250
68360	345	385	3	884993418
68926	393	141	2	889729537
76388	673	323	2	888787508
50288	492	137	4	879969670
65048	679	721	3	884487611
30895	92	642	3	875654929
23939	244	946	4	880607545
83179	536	28	5	882359678
73820	862	597	3	879303697
99909	896	511	5	887158830
23209	301	76	4	882078250
8463	14	121	3	876965061
41489	334	712	3	891549594
83396	862	496	5	879304902
8529	234	1	3	891227689
1178	95	68	4	879196231
32660	507	827	5	889966088
1686	6	508	3	883599530
88064	660	1615	2	891198441
22598	439	257	4	882893737
37887	286	1038	5	884583549
54393	539	962	4	879788195
90599	250	159	4	878092144
63424	629	475	4	880117121
92479	772	751	3	889028876
45312	450	1091	4	882468047
79156	297	294	3	874953948
97622	234	1448	3	892335187
85855	498	268	2	881954618
16683	229	302	5	891633028
19767	92	367	3	875654533
88367	795	81	4	883250055
49716	339	7	4	891032952
32487	546	288	4	885141260
13538	340	402	4	884990922
19745	345	126	5	884991105
5510	225	136	5	879540707
80967	394	12	4	880887035
82933	538	208	3	877107085
61642	292	115	4	881104194
99197	480	98	4	891208239
17225	442	182	4	883390284
48133	721	259	3	877137527
95829	863	354	1	889289191
914	174	937	5	886432989
58169	560	845	3	879976602
53389	600	161	4	888451908
74420	747	190	4	888640305
55283	374	15	3	880393380
75978	943	195	4	888639407
95747	933	100	5	874853927
65305	903	409	4	891031794
42460	661	313	4	886829961
95179	825	326	4	886696420
94882	551	49	3	892783281
3595	145	411	2	875271522
70590	551	673	4	892778164
33858	580	7	3	884124844
69164	85	270	3	890255063
55704	523	1195	5	883700969
95105	706	323	4	880996945
54673	561	22	3	885809223
92128	389	412	3	880089170
1155	181	14	1	878962392
2529	59	170	4	888204430
79637	935	1016	4	884472434
80807	301	24	4	882074312
71443	265	288	4	875320024
56170	727	91	4	883710396
55534	378	1	4	880044251
89862	460	13	3	882912371
50448	397	751	3	885349348
16916	121	515	4	891388391
64012	823	286	5	878437499
40007	566	218	4	881650242
63539	899	208	3	884121857
13955	279	201	5	890451408
71257	405	392	5	885545487
88866	486	473	3	879875188
78585	332	367	4	888360212
53224	497	552	3	879362155
39428	592	833	4	882608662
1522	95	1	5	879197329
79061	194	228	1	879535548
35511	619	117	5	885953778
48312	579	326	3	880951494
87308	843	632	2	879447146
22952	403	127	4	879786221
7760	45	1061	2	881016056
80653	592	47	5	882955889
17616	11	40	3	891905279
65119	650	15	3	891383594
9206	125	407	2	892839312
69598	911	659	3	892838677
10675	327	1056	2	887747971
41796	416	1054	3	876698083
42414	587	938	2	892871141
54130	569	756	3	879794660
30089	234	463	4	892333865
99644	798	924	3	875296148
82539	472	91	5	892791063
27242	453	276	5	877552564
68157	747	483	5	888639318
25406	165	270	4	879525672
66447	908	701	4	879722780
61861	764	14	4	876752116
28096	408	347	3	889679761
35766	543	371	5	875665787
98135	892	431	4	886607957
78210	851	367	2	875731674
22631	405	947	1	885548048
39057	279	1242	1	888797284
39702	268	151	3	875742470
78371	95	73	4	879198161
57454	416	285	2	876697165
39604	303	1153	3	879484899
81677	279	284	1	886015853
40172	343	68	1	876406878
81152	882	132	5	879864970
68434	768	476	4	883834705
59557	23	153	4	874786438
15718	7	288	4	891350703
68950	921	471	2	879379821
53636	698	222	4	886366611
36420	621	748	4	880226710
46782	621	333	4	890517503
76401	849	568	4	879695317
14211	58	381	4	890321652
35319	536	234	4	882360405
60207	650	661	3	891385206
55660	13	771	3	882398410
83477	887	9	2	881378118
621	245	181	4	888513664
57225	506	393	3	874874802
55110	432	284	4	889416521
78668	489	749	4	891366571
2434	7	559	5	891354882
40031	504	212	4	887909911
37903	207	282	4	879577372
66213	776	675	3	892920321
70424	682	769	2	888522951
18169	293	426	1	888907291
37852	433	174	5	880585730
58462	786	240	1	882842762
1300	230	419	4	880484587
22012	405	302	4	885544635
80266	533	281	4	887032214
86624	425	743	4	878739054
89	8	338	4	879361873
70246	293	168	4	888905716
96559	690	443	3	881179937
79210	698	202	3	886367775
51130	715	82	4	875964025
13237	381	13	4	892696445
92800	541	173	5	883865534
68435	792	9	3	877909631
91146	751	204	4	889133950
85225	560	1019	4	879975529
11577	86	881	2	879570218
57901	663	333	5	889491655
33292	94	484	5	891720996
24857	390	277	2	879694123
9324	97	168	4	884238693
34651	270	583	5	876956038
50482	556	481	5	882136441
72686	712	1221	4	874956641
75329	860	381	3	885990998
1655	42	685	4	881105972
72481	623	202	1	891034620
27726	7	557	4	892132145
12671	92	94	3	875812876
76840	425	301	4	890346705
92409	804	245	4	879441132
14239	7	273	3	891351547
68374	806	153	4	882388658
40511	653	436	1	880151673
39694	251	248	4	886272223
54109	681	304	3	885409742
76775	802	448	3	875985686
97757	308	513	3	887736584
38420	280	79	4	891700453
43135	552	147	3	879222412
50122	669	174	3	891260369
68407	908	185	4	879722822
27262	533	1177	1	879192184
92862	431	303	4	877844183
56444	524	393	3	884637032
57817	796	121	5	892661043
18876	43	56	5	875975687
64616	806	433	4	882389523
88422	450	140	3	882376585
23865	133	346	3	890588577
94999	589	326	1	883352600
91673	870	427	4	880584516
18634	128	614	3	879967879
24356	80	213	3	887401407
61967	303	564	1	879485447
53055	623	222	4	891034110
76841	664	186	5	876526052
8667	378	356	4	880045989
68516	909	531	4	891920166
49753	548	100	5	891044304
68229	727	233	4	883713473
50621	605	121	1	879429706
38460	542	684	4	886532238
45057	427	332	5	879701253
40833	267	209	5	878971745
87973	883	945	4	891754985
18171	407	222	4	884197027
82612	915	345	4	891030145
62848	5	406	1	875635807
22507	406	275	3	879446061
16199	264	238	5	886122031
71928	833	30	4	875225297
66417	864	794	3	888889268
72415	393	288	3	887741960
93758	615	72	2	879449164
31029	279	684	3	880825843
8307	344	106	2	884900583
74889	535	471	4	879618743
79855	870	174	5	875050698
44039	458	143	4	886396005
63213	830	97	4	892502984
51969	445	752	1	891199167
22537	487	455	2	883444252
67106	846	190	5	883947694
55307	561	28	2	885808053
95035	815	229	3	878695527
55751	747	492	4	888639060
31434	95	25	3	879192597
92358	606	63	3	880927666
14298	405	700	1	885547645
33347	98	25	5	880499111
36197	130	436	3	875801573
3146	318	508	4	884494976
59411	669	172	3	891517159
83436	889	562	3	880181911
58083	190	546	3	891626000
18029	13	821	3	882141393
93065	937	100	3	876769080
9226	271	170	5	885848827
72699	919	1109	3	875373824
77777	882	118	4	879863031
97056	886	1467	5	876033987
29223	480	510	4	891208460
22547	416	123	4	876697205
42233	393	105	3	887745544
63060	889	73	3	880181663
71569	834	475	5	890862311
34508	147	319	4	885593812
95081	271	466	4	885849490
19496	405	941	1	885546577
84227	924	31	3	885458168
70445	821	1060	5	874793022
44504	452	154	5	888568251
71735	836	89	4	885754029
86222	392	657	5	891038401
69913	85	1018	4	882995668
20825	472	258	5	892790953
75656	721	15	4	877140632
91479	847	1031	2	878941005
51643	409	303	4	881104727
31730	504	63	3	887912504
81514	694	138	3	875730082
79571	904	155	4	879735616
25332	508	238	4	883767343
87742	630	264	2	885666353
12870	275	28	4	880314529
55083	773	191	4	888540448
74131	764	1	4	876244181
23736	268	579	1	875744021
46035	665	71	4	884293933
43107	378	86	4	880045935
33840	400	286	4	885676230
43139	263	482	4	891298976
63605	428	294	4	885943651
18128	327	13	2	887746665
52078	68	763	1	876973917
87035	782	1664	4	891499699
1242	43	40	3	883956468
85561	667	475	5	891035051
9367	233	654	4	877665191
12775	406	479	4	879445771
76389	506	2	4	874874850
62308	709	405	3	879848590
22869	96	7	5	884403811
92953	627	317	5	879530071
61689	207	316	5	891759050
40878	222	934	2	877563758
86760	592	892	1	882607690
26009	90	972	4	891384476
1874	311	203	5	884365201
32967	363	678	1	891494012
37179	455	39	2	879111345
29214	307	419	4	877122115
93640	135	226	3	879857956
94493	560	606	4	879975613
71937	286	97	4	877533101
53683	658	603	4	875147994
88080	912	28	4	875966756
75622	780	286	4	891362937
19537	383	483	5	891192986
11153	1	112	1	878542441
39176	363	171	5	891495849
77555	634	323	4	875729217
90723	470	742	4	879178455
40422	324	259	5	880575107
73942	676	687	1	892685803
61491	113	222	3	875076872
48967	557	180	5	881179653
1560	168	1278	3	884287560
28898	494	194	4	879541298
7199	195	469	3	880710046
36089	558	14	4	879436097
87779	747	231	3	888734113
75059	843	25	2	879447523
17453	334	70	3	891546299
70211	305	464	3	886322796
333	1	160	4	875072547
35513	48	479	4	879434723
42098	541	235	1	883866049
51935	788	480	3	880868473
23445	333	435	4	891045245
70550	919	1086	4	875289322
9601	6	458	1	883599914
64995	101	225	3	877136814
55800	697	295	3	882622733
73078	695	903	4	888806082
42528	663	471	3	889492841
80062	829	427	4	891204271
60548	713	898	3	888882276
96835	521	239	5	885254354
85433	625	300	3	891262561
63774	177	1110	3	880131123
62707	551	470	5	892783711
59176	658	169	5	875147935
5570	85	203	5	879455402
81826	606	651	4	880926018
46900	457	931	2	882395916
85519	436	143	2	887770092
32720	196	287	3	881251884
4528	297	282	3	874954845
5731	187	28	4	879465597
44124	499	275	3	885599447
3872	195	1084	4	888737345
63155	843	511	3	879447837
68477	721	720	5	877138395
23620	244	833	3	880607878
